meta,time,timeSinceStart,battery_voltage,main.velocity.requested,main.velocity.actual,main.rpm.requested,main.rpm.actual,main.current.stator,main.current.supply,main.power,back.velocity.requested,back.velocity.actual,back.rpm.requested,back.rpm.actual,back.current.stator,back.current.supply,back.power,preshooter.velocity.requested,preshooter.velocity.actual,preshooter.rpm.requested,preshooter.rpm.actual,preshooter.current.stator,preshooter.current.supply,preshooter.power,hood.requested,hood.position,hood.encoder_is_valid,hood.velocity,hood.power,hood.current,navx.heading,turret.requested,turret.position,turret.velocity,turret.power,turret.current,turret.encoder_is_valid,vision.target.found,vision.target.centered,vision.target.xdegrees,vision.target.yposition,vision.target.yposition.unfrozen,vision.target.range,intake.belt.power
# timestamp = Wed Apr 06 18:17:46 EDT 2022
,0.4273070000000132,0.427307,12.303490,9047.587221,9094.000000,2650.660319,2664.257813,2.420000,0.990000,0.004135,9332.782961,9528.000000,2734.213758,2791.406250,1.640000,0.700000,0.004321,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.723999,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.333267,-12.986115,-12.986115,25.738226,0.242317
,0.4372860000000003,0.437286,12.272078,9047.587221,9094.000000,2650.660319,2664.257813,2.420000,0.990000,0.004135,9332.782961,9528.000000,2734.213758,2791.406250,1.640000,0.700000,0.004321,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.704002,-10.223544,-10.341877,-0.000000,0.005310,0.125000,1,1,1,-0.333267,-12.986115,-12.986115,25.738226,0.242317
,0.4477290000000096,0.447729,12.297208,9047.587221,9090.000000,2650.660319,2663.085938,2.630000,1.080000,0.004115,9332.782961,9518.000000,2734.213758,2788.476563,1.550000,0.660000,0.004330,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.694000,-10.223544,-10.341877,-0.000000,0.005310,0.125000,1,1,1,-0.327118,-12.961205,-12.961205,25.695669,0.252327
,0.45748600000001716,0.457486,12.265795,9047.587221,9090.000000,2650.660319,2663.085938,2.630000,1.080000,0.004115,9332.782961,9518.000000,2734.213758,2788.476563,1.550000,0.660000,0.004330,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.694000,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.327118,-12.961205,-12.961205,25.695669,0.262276
,0.4678840000000264,0.467884,12.240665,9047.587221,9090.000000,2650.660319,2663.085938,2.630000,1.080000,0.004115,9332.782961,9518.000000,2734.213758,2788.476563,1.550000,0.660000,0.004330,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.713997,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.327118,-12.961205,-12.961205,25.695669,0.282266
,0.47887100000002647,0.478871,12.246948,9047.587221,9090.000000,2650.660319,2663.085938,2.630000,1.080000,0.004115,9332.782961,9518.000000,2734.213758,2788.476563,1.550000,0.660000,0.004330,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.694000,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.327118,-12.961205,-12.961205,25.695669,0.282266
,0.4896240000000205,0.489624,12.278360,9047.587221,9091.000000,2650.660319,2663.378906,2.710000,1.120000,0.004154,9332.782961,9518.000000,2734.213758,2788.476563,1.720000,0.730000,0.004330,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.704002,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.333267,-12.986115,-12.986115,25.738226,0.292276
,0.5004290000000253,0.500429,12.284643,9047.587221,9091.000000,2650.660319,2663.378906,2.710000,1.120000,0.004154,9332.782961,9518.000000,2734.213758,2788.476563,1.720000,0.730000,0.004330,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.704002,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.333267,-12.986115,-12.986115,25.738226,0.302286
,0.5104440000000068,0.510444,12.309772,9047.587221,9091.000000,2650.660319,2663.378906,2.710000,1.120000,0.004154,9332.782961,9518.000000,2734.213758,2788.476563,1.720000,0.730000,0.004330,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.723999,-10.223544,-10.341877,-0.000000,0.005310,0.125000,1,1,1,-0.333267,-12.986115,-12.986115,25.738226,0.322275
,0.5205090000000041,0.520509,12.284643,9047.587221,9091.000000,2650.660319,2663.378906,2.710000,1.120000,0.004154,9332.782961,9518.000000,2734.213758,2788.476563,1.720000,0.730000,0.004330,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,26.359435,26.190298,1,-0.000000,0.016907,0.000000,93.694000,-10.223544,-10.341877,-0.000000,0.005310,0.093750,1,1,1,-0.333267,-12.986115,-12.986115,25.738226,0.332347
